Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Cyprus pound   (CYP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
28-Sep-2007,,0.567051,0.106382,0.349114,0.430884,0.644791,0.00125538,0.0855308,,,0.122191,,0.910866,0.0161652,0.160081,0.0055837,0.000697735,2.29676,0.188003,2.12475,0.0212834,,0.484373,0.118011,1.67075,,,0.24108,0.176485,0.0257484,0.171308,0.430884,,0.0935087,0.0989076,0.549064,0.0187487,,0.174923,1.30492,0.642405,
1-Oct-2007,,,,0.349028,0.433538,0.646006,0.00125491,,,0.0331498,0.122477,,0.913053,0.0161477,0.161193,0.00558354,0.000699388,2.2974,0.188969,2.12526,0.0213252,0.058737,0.487449,0.11877,1.66853,,,0.242249,0.17625,0.0257874,0.17108,0.433538,,0.0933162,0.0994264,0.549507,0.0187226,0.101564,0.17469,1.30876,0.641549,
2-Oct-2007,,0.56972,,0.352981,0.434917,0.642768,0.00126274,,,0.0331234,0.122185,,0.910845,,0.160676,0.00557214,0.000703298,2.30145,0.189208,2.12012,0.0214213,0.0588797,0.492943,0.118345,1.67237,,,,0.176655,0.0258147,0.171473,0.434917,,0.0932596,0.0991557,0.546697,0.0187723,0.1021,0.175092,1.31061,0.643025,
3-Oct-2007,,0.570671,0.106101,0.35258,0.434016,0.645164,0.00126598,,,0.0330546,0.122377,,0.912239,0.016151,0.160261,0.00554007,,2.2964,0.188543,2.1235,0.0214215,0.0591294,0.48597,0.118489,1.67139,,,,0.176552,0.0257784,0.171373,0.434016,,0.0932049,0.0988689,0.54754,0.0187602,0.102042,0.174989,1.311,0.642648,
4-Oct-2007,,,0.105895,0.352854,0.434081,0.645622,0.00127475,,,0.0330322,0.122018,,0.909359,0.0162923,,0.00552575,0.0007054,2.30064,0.188375,2.11468,0.0215093,0.0591507,0.4861,0.118207,1.67627,,,0.240989,0.177067,0.0257695,0.171873,0.434081,,0.0932067,0.0987776,0.54667,,0.102038,0.1755,1.3089,0.644524,
5-Oct-2007,,0.571156,0.106223,0.352251,0.435394,0.656109,0.00126992,,,0.0330496,0.122123,,0.910039,0.0163022,0.160422,0.00552833,0.00070235,2.29796,0.189039,2.10881,0.0215032,0.0593029,0.486693,0.118914,1.67431,,,0.241286,0.176861,0.0257701,0.171673,0.435394,,0.093708,0.0987762,,0.0188007,,0.175296,1.31317,0.643774,
8-Oct-2007,,0.582506,,0.356713,0.438859,,0.0012802,,,0.0330352,0.121966,,0.908852,0.0163601,0.16131,,0.000704235,2.30262,0.190384,2.1165,0.0216127,0.0594056,0.493034,0.118494,1.67771,,,0.242192,0.17722,0.0258238,0.172021,0.438859,,0.0943788,0.0993576,0.545153,0.0188421,0.10232,0.175651,1.31441,0.645079,
9-Oct-2007,,0.576887,0.106434,0.356539,0.43815,0.656335,0.00129029,0.0858979,,0.0330044,0.121725,,0.907109,0.0163395,0.159759,0.00551624,0.000706028,2.30589,0.189983,2.11239,0.0216542,0.0596266,0.492619,0.117723,1.68069,,,0.24158,0.177535,0.0257875,0.172327,0.43815,,0.0942022,0.0990386,0.543962,0.01889,0.102094,0.175964,1.31145,0.646227,
10-Oct-2007,,0.57856,0.106416,0.355676,0.438927,0.655975,0.00129153,0.0856356,,0.0331415,0.122212,,0.910683,0.0163644,0.160063,0.00549295,0.000701814,2.29714,0.1901,2.12381,0.0215152,0.0593981,0.49268,0.118317,1.67431,,,0.242888,0.176861,0.0257672,0.171673,0.438927,,0.094119,0.0992712,0.544418,0.018815,0.101932,0.175296,1.31632,0.643774,
11-Oct-2007,,0.57848,0.106488,0.356453,0.438577,0.660003,0.00129465,0.0855756,,0.0332355,0.12254,,0.913054,0.0163582,0.159129,0.00548951,0.00070178,2.29453,0.19039,2.12377,0.0213826,0.0594852,0.489997,0.118864,1.67241,,,0.243807,0.17666,0.0258043,0.171478,0.438577,,,0.0997736,0.545597,0.0188035,0.102159,0.175096,1.3111,0.643041,
12-Oct-2007,,0.578385,0.107385,,0.43972,0.661047,0.00130391,0.0857089,,0.0332024,0.122462,,0.912449,0.016369,0.159869,0.00548376,0.000700614,2.29721,0.190923,2.12986,0.0212879,0.0594718,,0.11929,1.67437,,,0.244928,0.176866,0.0258328,0.171678,0.43972,,0.0953063,0.100162,0.544067,0.0188326,0.101974,0.175301,1.30471,0.643794,
15-Oct-2007,,0.581863,0.107417,0.358668,0.43835,0.658379,,0.0854851,,0.0332048,0.122658,,0.913944,0.0163431,0.159179,0.00545926,0.000701437,,,2.12675,0.0211972,0.0594126,0.496611,0.119298,1.67086,,,0.245818,0.176496,0.0257772,0.171319,0.43835,,0.095531,0.100108,0.545092,0.0187976,0.101917,0.174934,1.31265,0.642446,
16-Oct-2007,,0.579306,0.106358,,0.439045,0.658366,0.00129747,0.0856868,,0.033096,0.122236,,0.911,0.0163779,0.159085,0.00548489,0.00070186,2.30965,0.190225,2.13129,0.0212059,0.0593828,0.491489,0.118836,1.67442,,,0.245516,0.176873,0.0258548,0.171684,0.439045,,0.093646,0.0995463,0.543534,0.018852,0.10208,0.175307,1.30733,0.643816,
17-Oct-2007,,0.568826,0.107073,0.352895,0.438389,0.660848,0.00128807,0.0856176,,0.0332765,0.122584,,0.913725,0.0162164,0.159709,0.00552808,0.000700793,2.30841,0.19001,2.12981,0.0211747,0.0594807,0.481314,0.119099,1.67352,,,0.245974,0.176777,0.0258136,0.171591,0.438389,,0.0946276,0.0996466,0.543883,0.0188336,0.102269,0.175213,1.30881,0.643468,
18-Oct-2007,,0.572686,0.106537,0.353568,0.438064,0.658536,0.0012806,0.0853406,,0.0333847,0.122968,,0.916593,0.0162407,0.159736,0.00550136,0.000697898,2.29962,0.190072,,0.021095,0.0592806,0.48211,0.119495,1.66715,,,0.246394,0.176104,0.0257697,0.170938,0.438064,,0.0939222,0.0996919,0.547131,0.0187581,0.101376,0.174546,1.31082,0.641019,
19-Oct-2007,,0.572113,0.106983,0.354445,0.437139,0.664281,0.00127233,0.0852804,,0.0335834,0.122716,,0.914766,0.0160903,0.159341,0.00556242,0.000697575,2.2968,0.190432,2.13211,0.0210567,0.0592941,0.482544,0.119242,1.66511,,,0.248528,0.175888,0.0257646,0.170729,0.437139,,0.0944298,0.0996861,0.546555,0.0187384,0.101462,0.174332,1.31171,0.640234,
22-Oct-2007,,0.56919,,0.356892,0.437699,0.65318,0.00127965,0.0853821,,0.0333542,0.121774,,0.907807,0.0161054,0.158858,0.00563124,0.00070006,2.30641,0.189736,2.1177,0.0210904,0.0591154,,0.117386,1.66667,,,0.248839,0.176054,0.0258332,0.170889,0.437699,,0.0933481,0.0997797,0.546834,0.0187571,0.101559,0.174496,1.30474,0.640835,
23-Oct-2007,,0.571633,0.107402,0.352349,0.437443,0.662812,0.0012716,0.0854825,,0.0336149,0.122601,,0.913972,0.0161553,0.159305,0.00559612,0.000698784,2.30483,0.189818,,0.0211312,0.0592391,0.4793,0.118852,1.66763,,,0.249205,0.176155,0.0257279,0.170988,0.437443,,0.0951341,0.0988749,0.545938,,0.101468,0.174596,1.3087,0.641204,
24-Oct-2007,,0.574852,0.108001,0.355895,0.43809,0.659571,0.0012725,0.0854807,,,0.122284,,0.911538,0.0161884,0.158952,0.00557992,0.000698022,2.30755,0.190082,2.12729,0.0211466,0.059122,0.484531,0.117686,1.66599,,,0.249232,0.175982,0.025735,0.17082,0.43809,,0.0964721,0.0988542,0.54517,0.01875,0.101221,0.174425,1.31267,0.640575,
25-Oct-2007,,0.576507,0.108578,0.355811,0.437691,0.660608,0.00126637,0.085361,,0.0337081,0.12267,,0.914448,0.0161627,0.159529,0.00560442,0.000696612,2.30213,0.190115,2.13341,0.021087,,0.482883,0.118298,1.66209,,,0.2504,0.175569,0.0257164,0.170419,0.437691,,0.0968291,0.098851,0.547432,0.018712,0.101506,0.174016,1.31061,0.639072,
26-Oct-2007,,0.581861,0.109111,,0.43869,0.663349,0.00127462,0.0852927,,0.0340434,0.123114,,0.917807,0.0161497,0.159838,0.00558246,0.000695374,,0.190499,2.13672,0.0210312,0.0593431,0.485894,0.119048,1.65949,,,0.252933,0.175295,0.0257577,0.170153,0.43869,,0.0981654,0.0995437,0.54841,0.0186867,,0.173744,1.30869,0.638075,
29-Oct-2007,,0.588901,0.10877,0.359108,0.438602,0.667366,0.00128787,0.0852808,,0.0339967,0.123012,,0.916996,0.0161808,0.159619,0.00558116,0.000697538,2.2987,0.190705,2.1352,0.0210509,0.0594892,0.490008,0.11875,1.65722,,,0.253411,0.175055,0.0257994,0.16992,0.438602,,0.0976553,0.10011,0.547612,0.018672,,0.173506,1.31327,0.637201,
30-Oct-2007,,0.584186,0.108232,0.362432,0.439018,0.668495,0.00128809,0.0853065,,0.0341738,0.123188,,0.918317,0.0161779,0.160234,0.00556593,0.000701298,2.30029,0.190442,2.13908,0.0210759,0.059461,0.490678,0.118938,1.65776,,,0.25256,0.175113,0.0257812,0.169976,0.439018,,0.0967973,,0.547321,0.0187061,0.101249,0.173563,1.31625,0.63741,
31-Oct-2007,,0.586303,0.108278,0.362619,0.438986,0.669733,0.00128615,0.0851736,,0.0340768,0.123291,,0.919088,0.0161795,0.160408,0.00554404,0.000701101,2.29585,0.19037,2.14074,0.0209884,0.0594432,0.48655,0.117968,1.65456,,,0.252904,0.174774,0.025785,0.169648,0.438986,,0.0972751,0.0999496,0.548525,0.0187018,,0.173228,1.31918,0.636179,
1-Nov-2007,,0.592603,0.108203,0.365342,0.440067,0.670455,,0.0854256,,0.0339879,0.123235,,0.91855,0.016197,0.160662,0.00552211,0.000705824,2.3004,0.191222,2.1377,,0.0597216,0.492488,0.117319,1.65635,,,,0.174963,0.0258,0.169831,0.440067,,0.0969353,0.0999004,0.548313,0.0187335,0.101058,0.173415,1.32608,0.636865,
2-Nov-2007,,0.582153,0.108074,,0.437498,,0.00128763,0.0850911,,0.0341316,0.123343,,0.919393,0.0161286,0.159986,0.00553846,0.000703817,2.2936,0.189888,2.14142,,,0.48208,0.117225,1.65145,,,0.252138,0.174446,0.0257418,0.169329,0.437498,,0.0965021,0.0991775,0.550867,0.0187118,,0.172902,1.32426,0.634984,
5-Nov-2007,,0.584613,0.107979,0.34867,0.438383,0.68013,0.00127989,0.0851872,,0.0341197,0.12345,,0.920239,0.0161539,0.160478,0.00554252,0.000700224,2.29594,0.189717,2.14149,0.0209535,0.0591916,,0.117745,1.65195,,,0.252243,0.174498,,0.169379,0.438383,,,0.099207,0.550648,0.0186832,0.100799,0.172954,1.32218,0.635173,
6-Nov-2007,,0.58483,0.10861,0.361312,0.437142,0.68581,0.00126495,0.085017,,0.034222,0.123733,,0.922325,0.0161372,0.160881,0.00553981,0.000699736,2.29182,0.189122,2.15006,0.0209488,0.0592193,0.48814,0.11855,1.64898,,,,0.174184,0.0257493,0.169075,0.437142,,0.0973934,0.099339,0.553836,0.0186447,,0.172643,1.32354,0.634031,
7-Nov-2007,,0.591115,0.108375,0.364067,0.436785,0.687519,0.00125864,0.0846521,,0.0344718,0.124517,,0.928156,0.0160544,0.160707,0.00553031,0.000694257,2.28013,0.189212,2.15918,0.0209488,0.0586825,0.491692,0.119515,1.63967,,,0.255535,0.173202,0.0257199,0.168121,0.436785,,0.0969931,0.0999136,0.556939,0.0185254,0.100115,0.171669,1.32446,0.630455,
8-Nov-2007,,0.582897,0.108458,0.362562,,0.677593,,0.0849238,,0.0343859,0.124054,,0.924791,0.0160287,0.160572,0.00559262,0.000697222,2.28136,,2.1532,0.0210127,0.0583276,0.488123,0.119466,1.63997,,,0.253964,0.173233,0.0257553,0.168151,,,0.0974603,0.099734,0.55699,,,0.1717,1.32545,0.630568,
9-Nov-2007,,0.584278,0.107417,0.362776,0.436872,0.670079,0.00124813,0.0848509,,0.034562,0.123958,,0.923959,,0.160242,0.00559104,0.000693182,2.27667,0.189425,2.15116,,0.0578332,0.488188,0.118282,1.6366,,,0.255593,0.172877,0.0257415,0.167806,0.436872,,0.0958524,0.0998843,0.560498,0.018533,0.100069,0.171347,1.32115,0.629271,
12-Nov-2007,,0.563361,0.106056,0.361107,0.436274,,0.0012481,0.0851481,,0.0345362,0.123496,,0.920355,0.0160511,0.159336,0.00573377,0.000696709,2.28728,0.189037,2.14089,0.0210781,0.0577162,0.478832,0.116886,1.64184,,,0.253173,0.173431,0.0257725,0.168343,0.436274,,0.0933168,0.0998084,0.560149,0.0186122,,0.171896,1.3074,0.631288,
13-Nov-2007,,0.561203,0.105853,0.355968,0.434175,0.654571,0.00124402,0.084943,,0.0345505,0.123717,,0.921998,0.0160244,0.159556,0.0057356,0.000693401,2.28448,0.188278,2.14779,0.0210517,0.0579399,0.469868,0.116576,1.64162,,,0.252421,0.173407,0.0257333,0.168321,0.434175,,0.0933732,0.0994412,0.560372,0.0186493,0.100231,0.171873,1.30583,0.631203,
14-Nov-2007,,0.568931,0.106399,0.35664,0.436543,0.65611,0.00124374,0.0848112,,0.0347095,0.124344,,0.926578,0.0160266,0.160347,0.00566584,0.000688128,2.28213,0.188635,2.15886,,0.0579956,0.478354,0.116881,1.63934,,,0.254677,0.173166,0.0257363,0.168087,0.436543,,0.0942895,0.099893,0.562891,0.018631,0.0998361,0.171634,1.3025,0.630325,
15-Nov-2007,,0.568793,0.106605,,0.437044,0.644292,0.00125143,0.0850421,,0.0347554,0.124125,,0.925071,0.0160876,0.160631,0.00567255,0.000691835,2.28791,0.187988,2.151,0.0211361,0.0578975,0.481841,0.115728,1.64349,,,0.252486,0.173605,0.0258328,0.168513,0.437044,,0.0947409,0.100745,0.561659,0.0186738,0.100043,0.172069,1.29228,0.631922,
16-Nov-2007,,0.560115,0.106571,,0.435165,0.650086,0.00124809,0.0850825,,0.0347568,0.124326,,0.92663,0.0160729,0.160729,0.00574711,0.000690619,2.2899,0.186955,2.15628,,,0.476565,0.115374,1.64491,,,0.251679,0.173755,0.025799,0.168658,0.435165,,0.0943984,0.0994057,0.562695,0.0186811,0.100161,0.172218,1.28929,0.632469,
19-Nov-2007,,0.563665,0.10646,0.362554,0.435816,0.641519,0.00124323,0.0849309,,0.0346471,0.124081,,0.924758,0.0160616,0.160494,0.00568524,0.000686459,2.2848,0.187453,2.15552,0.0210655,0.0577087,0.478534,0.114478,1.64125,,,0.251851,0.173369,0.0257603,0.168283,0.435816,,0.0941884,0.0995759,0.564305,0.0186368,0.099956,0.171834,1.29557,0.631062,
20-Nov-2007,,0.555445,0.105985,0.357473,0.432693,0.638189,0.0012377,0.0846564,,0.0348244,0.124713,,0.929409,0.0159791,0.161266,0.00572771,0.000685215,2.27759,0.185981,2.1686,0.0208868,0.05731,0.473474,0.116249,1.63489,,,0.252122,0.172697,0.0257284,0.167631,0.432693,,0.0936137,0.099939,0.565862,0.0185652,0.0998723,0.171168,1.29658,0.628616,
21-Nov-2007,,0.556412,0.104857,0.355751,0.433602,0.634168,0.0012328,0.084627,,0.0347189,0.124704,,0.929592,0.0159307,0.160776,0.00575696,0.000679269,2.28642,0.18637,2.16873,0.0209231,0.0570271,0.480358,0.1156,1.63201,,,0.251991,0.172393,0.0257819,0.167336,0.433602,,0.0921452,0.0995651,0.566548,0.0185177,0.099543,0.170867,1.2921,0.627509,
22-Nov-2007,,0.548595,,0.350964,0.431825,0.636554,0.00122374,0.0845601,,0.034725,0.124672,,0.929409,0.0159033,0.161077,0.00575265,0.000676983,2.28616,0.185292,2.16574,,0.0570863,0.471317,0.115808,1.63004,,,0.252163,0.172184,0.0257738,0.167134,0.431825,,,0.0995238,0.567966,0.0185314,0.0992967,0.170661,1.29386,0.626751,
23-Nov-2007,,0.547364,,0.353211,0.433516,0.633914,0.0012211,0.0846796,,0.0346703,0.124461,,0.927874,0.0158342,0.162237,,0.000670764,2.28547,0.185675,2.16226,0.0209697,0.0570987,0.470986,0.115285,1.62955,,,0.252066,0.172132,0.0258217,0.167083,0.433516,,,0.0998902,0.568464,0.0185324,0.099636,0.170609,1.2904,0.626561,
26-Nov-2007,,0.553491,0.104699,0.348776,,0.63399,0.00121856,0.0846869,,0.0347383,0.124685,,0.929582,0.015781,0.161974,0.00577135,0.000670513,2.28496,0.186617,,,0.057025,0.475655,0.115655,1.62859,,,0.253263,0.172031,0.0257582,0.166985,0.434373,,0.0920194,0.100231,0.567923,0.0185138,0.0992349,0.170508,1.29572,0.626192,
27-Nov-2007,,0.549766,0.10262,0.345669,0.434293,0.627928,0.00121676,0.0847046,,0.0347802,0.124816,,0.930711,0.0157021,0.162064,0.00578042,0.000674133,2.28452,0.185732,2.16703,0.0209633,0.0570427,0.469986,0.115187,1.62739,,,0.25154,0.171904,0.0257384,0.166861,0.434293,,0.08939,0.0997577,0.568639,0.018493,0.0990377,0.170383,1.29495,0.62573,
28-Nov-2007,,0.550794,0.103643,0.340077,0.435529,0.634744,0.00121822,0.0851032,,0.0350052,0.124375,,0.927445,0.0158494,0.162298,0.00579635,0.000674862,2.29485,0.186314,2.16337,0.0210794,0.0575156,0.477527,0.114394,1.63564,,,0.25307,0.172776,0.0258147,0.167708,0.435529,,0.0904247,0.0991571,0.563181,0.0185802,0.0996599,0.171247,1.29793,0.628904,
